Id,Source,Target,Type,Weight,Start,End,period_set_id,period_id,sort_order,profile,window_size,weight_type,joint_threshold,stopword_version,context_filter,joint_count,ppmi,rank_by_count,rank_by_pmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,label
full|w10|count|long_period_manual_p005|民主|美,民主,美,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,6257,7531,,,4.625,,"8.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|美國,民主,美國,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,7782,7743,,,5.714285714285714,,"7.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|聲明,民主,聲明,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.8822134161348478,7783,6105,,,6.714285714285714,,"7.0, 0.882, "
full|w10|count|long_period_manual_p005|民主|自由,民主,自由,Undirected,72.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,72,1.3015664886014364,247,5455,,,4.652777777777778,,"72.0, 1.302, "
full|w10|count|long_period_manual_p005|民主|舉行,民主,舉行,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,0.0,5279,8012,,,5.0,,"9.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|蔣,民主,蔣,Undirected,13.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,13,0.0,3621,7408,,,6.230769230769231,,"13.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|行憲,民主,行憲,Undirected,42.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,42,0.6213968355508727,665,6489,,,6.428571428571429,,"42.0, 0.621, "
full|w10|count|long_period_manual_p005|民主|表示,民主,表示,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,0.8844312413846666,2156,6101,,,5.904761904761905,,"21.0, 0.884, "
full|w10|count|long_period_manual_p005|民主|要求,民主,要求,Undirected,24.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,24,1.4241927463052577,1754,5254,,,5.333333333333333,,"24.0, 1.424, "
full|w10|count|long_period_manual_p005|民主|規定,民主,規定,Undirected,34.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,34,0.0,965,7967,,,5.705882352941177,,"34.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|規模,民主,規模,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.0891757969016895,7784,3012,,,2.0,,"7.0, 3.089, "
full|w10|count|long_period_manual_p005|民主|訓政,民主,訓政,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,0.43553029023953854,3846,6721,,,5.583333333333333,,"12.0, 0.436, "
full|w10|count|long_period_manual_p005|民主|謀,民主,謀,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.5776754581215546,7785,3607,,,5.857142857142857,,"7.0, 2.578, "
full|w10|count|long_period_manual_p005|民主|議會,民主,議會,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,0.0,2157,7939,,,5.238095238095238,,"21.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|責任,民主,責任,Undirected,14.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,14,0.9607700648976443,3448,5986,,,5.857142857142857,,"14.0, 0.961, "
full|w10|count|long_period_manual_p005|民主|賢達,民主,賢達,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.7489468852713836,7786,6298,,,6.714285714285714,,"7.0, 0.749, "
full|w10|count|long_period_manual_p005|民主|路,民主,路,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,4.66648472507941,3847,1674,,,4.25,,"12.0, 4.666, "
full|w10|count|long_period_manual_p005|民主|軍隊,民主,軍隊,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.9572641213961088,7787,5992,,,5.571428571428571,,"7.0, 0.957, "
full|w10|count|long_period_manual_p005|民主|途,民主,途,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,5.836409726521723,5280,1101,,,2.4444444444444446,,"9.0, 5.836, "
full|w10|count|long_period_manual_p005|民主|通過,民主,通過,Undirected,29.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,29,0.0,1298,7835,,,5.793103448275862,,"29.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|進入,民主,進入,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,2.6269563608927733,3848,3545,,,2.5833333333333335,,"12.0, 2.627, "
full|w10|count|long_period_manual_p005|民主|進步,民主,進步,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,3.2629428646383962,2158,2698,,,3.4285714285714284,,"21.0, 3.263, "
full|w10|count|long_period_manual_p005|民主|進行,民主,進行,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.048507167130291455,6258,7189,,,7.25,,"8.0, 0.049, "
full|w10|count|long_period_manual_p005|民主|運動,民主,運動,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,2.2158233160698457,4612,4126,,,2.8,,"10.0, 2.216, "
full|w10|count|long_period_manual_p005|民主|達到,民主,達到,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,2.287973101825681,4613,4012,,,3.6,,"10.0, 2.288, "
full|w10|count|long_period_manual_p005|民主|選舉,民主,選舉,Undirected,39.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,39,0.0,755,7680,,,6.153846153846154,,"39.0, 0.000, "
full|w10|count|long_period_manual_p005|民主|邁進,民主,邁進,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,3.836409726521723,5281,2206,,,4.222222222222222,,"9.0, 3.836, "
full|w10|count|long_period_manual_p005|民主|還政於民,民主,還政於民,Undirected,13.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,13,1.7819619424993465,3622,4714,,,4.769230769230769,,"13.0, 1.782, "
full|w10|count|long_period_manual_p005|民主|開始,民主,開始,Undirected,34.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,34,0.9451621086657052,966,6018,,,4.23529411764706,,"34.0, 0.945, "
full|w10|count|long_period_manual_p005|民主|階段,民主,階段,Undirected,24.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,24,2.7140130951619965,1755,3444,,,5.333333333333333,,"24.0, 2.714, "
full|w10|count|long_period_manual_p005|民主|障礙,民主,障礙,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,3.251447225800567,5282,2709,,,4.666666666666667,,"9.0, 3.251, "
full|w10|count|long_period_manual_p005|民主|需要,民主,需要,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,1.2514472258005669,6259,5532,,,6.5,,"8.0, 1.251, "
full|w10|count|long_period_manual_p005|民主|靑年,民主,靑年,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.3769781078844257,6260,3879,,,5.0,,"8.0, 2.377, "
full|w10|count|long_period_manual_p005|民主|革命,民主,革命,Undirected,20.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,20,1.9056723889588367,2311,4547,,,6.4,,"20.0, 1.906, "
full|w10|count|long_period_manual_p005|民主|頒佈,民主,頒佈,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.0144080284997177,7788,4380,,,4.714285714285714,,"7.0, 2.014, "
full|w10|count|long_period_manual_p005|民主|領導,民主,領導,Undirected,14.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,14,1.7672477020143273,3449,4736,,,5.857142857142857,,"14.0, 1.767, "
full|w10|count|long_period_manual_p005|民主|領袖,民主,領袖,Undirected,15.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,15,1.1175914790657762,3240,5719,,,5.866666666666666,,"15.0, 1.118, "
full|w10|count|long_period_manual_p005|民主|風度,民主,風度,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,5.836409726521723,5283,1102,,,1.5555555555555556,,"9.0, 5.836, "
full|w10|count|long_period_manual_p005|民主|黨,民主,黨,Undirected,55.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,55,0.38534851287030625,409,6788,,,6.381818181818182,,"55.0, 0.385, "
full|w10|count|long_period_manual_p005|民主|黨派,民主,黨派,Undirected,24.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,24,0.6951540679106806,1756,6390,,,5.666666666666667,,"24.0, 0.695, "
full|w10|count|long_period_manual_p005|民主黨|議會,民主黨,議會,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.471177609759749,7789,1788,,,3.7142857142857144,,"7.0, 4.471, "
full|w10|count|long_period_manual_p005|民主黨|領袖,民主黨,領袖,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,7.8305483007633265,5284,455,,,1.5555555555555556,,"9.0, 7.831, "
full|w10|count|long_period_manual_p005|民享|民有,民享,民有,Undirected,19.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,19,11.245970313648094,2464,93,,,1.894736842105263,,"19.0, 11.246, "
full|w10|count|long_period_manual_p005|民享|民治,民享,民治,Undirected,22.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,22,10.928780137767395,1998,116,,,1.1818181818181819,,"22.0, 10.929, "
full|w10|count|long_period_manual_p005|民意|級,民意,級,Undirected,13.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,13,6.6573258695819035,3623,777,,,1.4615384615384615,,"13.0, 6.657, "
full|w10|count|long_period_manual_p005|民意|職權,民意,職權,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.7733624634669636,7790,3363,,,4.714285714285714,,"7.0, 2.773, "
full|w10|count|long_period_manual_p005|民意|開始,民意,開始,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.8729934556423973,6261,3256,,,6.0,,"8.0, 2.873, "
full|w10|count|long_period_manual_p005|民族|生存,民族,生存,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,7.531444640222011,4181,517,,,1.1818181818181819,,"11.0, 7.531, "
full|w10|count|long_period_manual_p005|民族|精神,民族,精神,Undirected,12.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,12,3.2381858881659182,3849,2868,,,2.4166666666666665,,"12.0, 3.238, "
full|w10|count|long_period_manual_p005|民族|統一,民族,統一,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,3.2653522034812674,4182,2695,,,4.636363636363637,,"11.0, 3.265, "
full|w10|count|long_period_manual_p005|民族|自治,民族,自治,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,3.3839570278994535,5285,2585,,,3.6666666666666665,,"9.0, 3.384, "
full|w10|count|long_period_manual_p005|民族|規定,民族,規定,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.28822657066551377,6262,6903,,,6.625,,"8.0, 0.288, "
full|w10|count|long_period_manual_p005|民族|邊疆,民族,邊疆,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,8.826900523748183,7791,306,,,1.5714285714285714,,"7.0, 8.827, "
full|w10|count|long_period_manual_p005|民有|民治,民有,民治,Undirected,19.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,19,10.144090699628881,2465,175,,,1.0,,"19.0, 10.144, "
full|w10|count|long_period_manual_p005|民治|第一條,民治,第一條,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,6.95477534630034,7792,657,,,5.428571428571429,,"7.0, 6.955, "
full|w10|count|long_period_manual_p005|民社|靑年,民社,靑年,Undirected,15.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,15,9.826900523748183,3241,199,,,1.3333333333333333,,"15.0, 9.827, "
full|w10|count|long_period_manual_p005|民社|黨,民社,黨,Undirected,15.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,15,5.053911215209403,3242,1438,,,3.0,,"15.0, 5.054, "
full|w10|count|long_period_manual_p005|民社黨|發表,民社黨,發表,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.9683341380502375,7793,1486,,,7.142857142857143,,"7.0, 4.968, "
full|w10|count|long_period_manual_p005|民社黨|靑年黨,民社黨,靑年黨,Undirected,17.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,17,10.40981519582048,2846,145,,,3.1176470588235294,,"17.0, 10.410, "
full|w10|count|long_period_manual_p005|民選|省,民選,省,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,4.750416161928031,4183,1599,,,6.2727272727272725,,"11.0, 4.750, "
full|w10|count|long_period_manual_p005|民選|省長,民選,省長,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,10.658964075399323,4184,130,,,1.6363636363636365,,"11.0, 10.659, "
full|w10|count|long_period_manual_p005|民選|立法院,民選,立法院,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,4.8148686065267015,5286,1567,,,3.3333333333333335,,"9.0, 4.815, "
full|w10|count|long_period_manual_p005|民選|縣長,民選,縣長,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,10.057513451889598,4614,183,,,2.0,,"10.0, 10.058, "
full|w10|count|long_period_manual_p005|水準|生活,水準,生活,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,9.078585675508199,4615,267,,,3.5,,"10.0, 9.079, "
full|w10|count|long_period_manual_p005|求|進步,求,進步,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,6.851778374506758,7794,692,,,1.2857142857142858,,"7.0, 6.852, "
full|w10|count|long_period_manual_p005|決不|舞弊,決不,舞弊,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,12.794479046055805,7795,43,,,4.571428571428571,,"7.0, 12.794, "
full|w10|count|long_period_manual_p005|決定|決議,決定,決議,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.3598942528108849,6263,6820,,,5.5,,"8.0, 0.360, "
full|w10|count|long_period_manual_p005|決定|法國,決定,法國,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.7043243461930954,6264,6370,,,2.5,,"8.0, 0.704, "
full|w10|count|long_period_manual_p005|決定|渠,決定,渠,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,2.4292347292995693,4185,3811,,,5.2727272727272725,,"11.0, 2.429, "
full|w10|count|long_period_manual_p005|決定|發表,決定,發表,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.6801058751092256,6265,6407,,,4.5,,"8.0, 0.680, "
full|w10|count|long_period_manual_p005|決定|程序,決定,程序,Undirected,20.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,20,1.4891772697558514,2312,5150,,,5.4,,"20.0, 1.489, "
full|w10|count|long_period_manual_p005|決定|立法院,決定,立法院,Undirected,16.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,16,0.9834980185591605,3032,5947,,,5.75,,"16.0, 0.983, "
full|w10|count|long_period_manual_p005|決定|立院,決定,立院,Undirected,17.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,17,2.2523095259035237,2847,4064,,,6.176470588235294,,"17.0, 2.252, "
full|w10|count|long_period_manual_p005|決定|組,決定,組,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.379259577677816,6266,3872,,,6.0,,"8.0, 2.379, "
full|w10|count|long_period_manual_p005|決定|組織,決定,組織,Undirected,27.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,27,1.478530025556343,1461,5173,,,5.962962962962963,,"27.0, 1.479, "
full|w10|count|long_period_manual_p005|決定|結果,決定,結果,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,1.826212257033422,6267,4658,,,4.625,,"8.0, 1.826, "
full|w10|count|long_period_manual_p005|決定|綜合,決定,綜合,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,4.489177269755851,4616,1776,,,5.1,,"10.0, 4.489, "
full|w10|count|long_period_manual_p005|決定|總理,決定,總理,Undirected,11.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,11,2.15853195776738,4186,4190,,,6.7272727272727275,,"11.0, 2.159, "
full|w10|count|long_period_manual_p005|決定|總統,決定,總統,Undirected,17.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,17,0.0,2848,7328,,,6.588235294117647,,"17.0, 0.000, "
full|w10|count|long_period_manual_p005|決定|聲明,決定,聲明,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,2.804441634362203,5287,3328,,,6.444444444444445,,"9.0, 2.804, "
full|w10|count|long_period_manual_p005|決定|職權,決定,職權,Undirected,10.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,10,0.8322995869123371,4617,6186,,,6.6,,"10.0, 0.832, "
full|w10|count|long_period_manual_p005|決定|自由,決定,自由,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,7796,7659,,,3.5714285714285716,,"7.0, 0.000, "
full|w10|count|long_period_manual_p005|決定|自行,決定,自行,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,4.811105364643214,5288,1568,,,1.6666666666666667,,"9.0, 4.811, "
full|w10|count|long_period_manual_p005|決定|舉行,決定,舉行,Undirected,47.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,47,1.4693618124109094,558,5185,,,5.23404255319149,,"47.0, 1.469, "
full|w10|count|long_period_manual_p005|決定|英,決定,英,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.2726854498590877,7797,6928,,,6.857142857142857,,"7.0, 0.273, "
full|w10|count|long_period_manual_p005|決定|西德,決定,西德,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,1.354799846992636,7798,5372,,,6.857142857142857,,"7.0, 1.355, "
full|w10|count|long_period_manual_p005|決定|要求,決定,要求,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.5688133858690607,5289,5050,,,5.222222222222222,,"9.0, 1.569, "
full|w10|count|long_period_manual_p005|決定|規定,決定,規定,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,0.0,2159,7771,,,6.523809523809524,,"21.0, 0.000, "
full|w10|count|long_period_manual_p005|決定|計劃,決定,計劃,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.4418715549774945,7799,3793,,,7.142857142857143,,"7.0, 2.442, "
full|w10|count|long_period_manual_p005|決定|討論,決定,討論,Undirected,38.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,38,1.4942482593032733,781,5141,,,4.973684210526316,,"38.0, 1.494, "
full|w10|count|long_period_manual_p005|決定|記者,決定,記者,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,1.6278835405874437,6268,4968,,,5.25,,"8.0, 1.628, "
full|w10|count|long_period_manual_p005|決定|議會,決定,議會,Undirected,39.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,39,1.0589606295432836,756,5818,,,5.384615384615385,,"39.0, 1.059, "
full|w10|count|long_period_manual_p005|決定|起草,決定,起草,Undirected,9.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,9,2.9221366770319577,5290,3198,,,4.555555555555555,,"9.0, 2.922, "
full|w10|count|long_period_manual_p005|決定|辦法,決定,辦法,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,1.3988883844267486,6269,5305,,,3.0,,"8.0, 1.399, "
full|w10|count|long_period_manual_p005|決定|通過,決定,通過,Undirected,30.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,30,0.6676938044333751,1224,6432,,,5.533333333333333,,"30.0, 0.668, "
full|w10|count|long_period_manual_p005|決定|選舉,決定,選舉,Undirected,22.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,22,0.18395841728978274,1999,7042,,,5.954545454545454,,"22.0, 0.184, "
full|w10|count|long_period_manual_p005|決定|開,決定,開,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.6642639763139426,7800,2355,,,5.714285714285714,,"7.0, 3.664, "
full|w10|count|long_period_manual_p005|決定|開會,決定,開會,Undirected,21.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,21,2.730393565383954,2160,3426,,,3.9523809523809526,,"21.0, 2.730, "
full|w10|count|long_period_manual_p005|決定|黨,決定,黨,Undirected,23.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,23,0.6872088942453064,1869,6396,,,6.260869565217392,,"23.0, 0.687, "
full|w10|count|long_period_manual_p005|決定|黨派,決定,黨派,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.4772046280897755,7801,6672,,,4.857142857142857,,"7.0, 0.477, "
full|w10|count|long_period_manual_p005|決心|表示,決心,表示,Undirected,7.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,7,5.482604615832365,7802,1242,,,6.571428571428571,,"7.0, 5.483, "
full|w10|count|long_period_manual_p005|決心|還政於民,決心,還政於民,Undirected,8.0,1945-11-24,1949-05-26,long_period_manual,long_period_manual_p005,5,full,10,count,7,5always,filtered_pre_zhixian_context,8,7.264658099527109,6270,564,,,2.875,,"8.0, 7.265, "
