period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p002,代表,研究,U,12,12,5112,773,375816,375816,5112,773,1.1906327396871934,1.1906327396871934,,,6,,7663,9082
long_period_manual,long_period_manual_p002,代表,行政,U,12,12,5112,2442,375816,375816,5112,2442,-0.4688901413753623,0,,,6.583333333333333,,7664,12683
long_period_manual,long_period_manual_p002,代表,通過,U,12,12,5112,3105,375816,375816,5112,3105,-0.8154202094958031,0,,,6.916666666666667,,7665,13005
long_period_manual,long_period_manual_p002,任命,問題,U,12,12,387,14987,375816,375816,387,14987,0.6370157059715115,0.6370157059715115,,,4.333333333333333,,7666,10516
long_period_manual,long_period_manual_p002,任命,權,U,12,12,387,2555,375816,375816,387,2555,3.1893321325896413,3.1893321325896413,,,4.833333333333333,,7667,4282
long_period_manual,long_period_manual_p002,任期,屆滿,U,12,12,516,20,375816,375816,516,20,9.771474114248418,9.771474114248418,,,2.3333333333333335,,7668,401
long_period_manual,long_period_manual_p002,任滿,大總統,U,12,12,12,2954,375816,375816,12,2954,7.9912128530730895,7.9912128530730895,,,3.75,,7669,767
long_period_manual,long_period_manual_p002,作用,政治,U,12,12,52,2688,375816,375816,52,2688,6.011872323639183,6.011872323639183,,,3.0833333333333335,,7670,1442
long_period_manual,long_period_manual_p002,使領,經費,U,12,12,12,863,375816,375816,12,863,9.766450214658924,9.766450214658924,,,2.4166666666666665,,7671,402
long_period_manual,long_period_manual_p002,依法,兩院,U,12,12,455,4423,375816,375816,455,4423,2.164097202574323,2.164097202574323,,,3.6666666666666665,,7672,6436
long_period_manual,long_period_manual_p002,依法,成立,U,12,12,455,3197,375816,375816,455,3197,2.632403700692456,2.632403700692456,,,3.5,,7673,5306
long_period_manual,long_period_manual_p002,依法,約法,U,12,12,455,3705,375816,375816,455,3705,2.4196489022797807,2.4196489022797807,,,7.833333333333333,,7674,5804
long_period_manual,long_period_manual_p002,信用,國會,U,12,12,12,32677,375816,375816,12,32677,4.523679045229324,4.523679045229324,,,2.9166666666666665,,7675,2463
long_period_manual,long_period_manual_p002,修改,總統,U,12,12,1149,9775,375816,375816,1149,9775,-0.316414605169155,0,,,5.333333333333333,,7676,12463
long_period_manual,long_period_manual_p002,修正,審查,U,12,12,2590,1029,375816,375816,2590,1029,1.7588658150911505,1.7588658150911505,,,4.416666666666667,,7677,7452
long_period_manual,long_period_manual_p002,修正,憲法草案,U,12,12,2590,524,375816,375816,2590,524,2.732470080447669,2.732470080447669,,,6.083333333333333,,7678,5083
long_period_manual,long_period_manual_p002,修正案,否決,U,12,12,782,263,375816,375816,782,263,5.454685677959381,5.454685677959381,,,3.8333333333333335,,7679,1757
long_period_manual,long_period_manual_p002,修正案,憲法草案,U,12,12,782,524,375816,375816,782,524,4.460181665714233,4.460181665714233,,,2.1666666666666665,,7680,2540
long_period_manual,long_period_manual_p002,個人,名義,U,12,12,226,136,375816,375816,226,136,8.196987660893509,8.196987660893509,,,1,,7681,698
long_period_manual,long_period_manual_p002,停止,進行,U,12,12,75,2264,375816,375816,75,2264,5.731152531231272,5.731152531231272,,,3.4166666666666665,,7682,1593
long_period_manual,long_period_manual_p002,元首,北京,U,12,12,407,6830,375816,375816,407,6830,1.6980746171153354,1.6980746171153354,,,4,,7683,7632
long_period_manual,long_period_manual_p002,元首,批准,U,12,12,407,225,375816,375816,407,225,6.621963289075751,6.621963289075751,,,2.5,,7684,1174
long_period_manual,long_period_manual_p002,先決,問題,U,12,12,12,14987,375816,375816,12,14987,5.648242961394765,5.648242961394765,,,1,,7685,1632
long_period_manual,long_period_manual_p002,先進,國,U,12,12,12,9363,375816,375816,12,9363,6.326911821197513,6.326911821197513,,,2.0833333333333335,,7686,1288
long_period_manual,long_period_manual_p002,內容,省,U,12,12,236,13604,375816,375816,236,13604,1.4902431244893521,1.4902431244893521,,,5.666666666666667,,7687,8248
long_period_manual,long_period_manual_p002,內閣,擁護,U,12,12,2584,313,375816,375816,2584,313,3.479220262932492,3.479220262932492,,,3.6666666666666665,,7688,3618
long_period_manual,long_period_manual_p002,內閣,權,U,12,12,2584,2555,375816,375816,2584,2555,0.4501315340401268,0.4501315340401268,,,5,,7689,10988
long_period_manual,long_period_manual_p002,全體,大總統,U,12,12,639,2954,375816,375816,639,2954,2.2565032328472516,2.2565032328472516,,,6.333333333333333,,7690,6228
long_period_manual,long_period_manual_p002,兩,南京,U,12,12,7926,330,375816,375816,7926,330,1.7859299983452357,1.7859299983452357,,,4.833333333333333,,7691,7376
long_period_manual,long_period_manual_p002,兩,大會,U,12,12,7926,1619,375816,375816,7926,1619,-0.5086350577115144,0,,,6.416666666666667,,7692,12728
long_period_manual,long_period_manual_p002,兩,完成,U,12,12,7926,893,375816,375816,7926,893,0.3497358474698287,0.3497358474698287,,,5.583333333333333,,7693,11213
long_period_manual,long_period_manual_p002,兩,廣州,U,12,12,7926,599,375816,375816,7926,599,0.9258400198022659,0.9258400198022659,,,4.5,,7694,9776
long_period_manual,long_period_manual_p002,兩,消滅,U,12,12,7926,122,375816,375816,7926,122,3.2215148750281655,3.2215148750281655,,,5.166666666666667,,7695,4238
long_period_manual,long_period_manual_p002,兩,湘,U,12,12,7926,221,375816,375816,7926,221,2.36434965319962,2.36434965319962,,,5,,7696,5973
long_period_manual,long_period_manual_p002,兩,發表,U,12,12,7926,542,375816,375816,7926,542,1.07010317123718,1.07010317123718,,,5.5,,7697,9398
long_period_manual,long_period_manual_p002,兩,維持,U,12,12,7926,921,375816,375816,7926,921,0.30519486649971594,0.30519486649971594,,,5.75,,7698,11328
long_period_manual,long_period_manual_p002,兩,關係,U,12,12,7926,1413,375816,375816,7926,1413,-0.31229353774288793,0,,,5.75,,7699,12459
long_period_manual,long_period_manual_p002,兩院,表決,U,12,12,4423,3310,375816,375816,4423,3310,-0.6987955640341983,0,,,5,,7700,12918
long_period_manual,long_period_manual_p002,兩院,議會,U,12,12,4423,2289,375816,375816,4423,2289,-0.16668180989530482,0,,,4.666666666666667,,7701,12242
long_period_manual,long_period_manual_p002,公債,發行,U,12,12,59,20,375816,375816,59,20,12.900058320309832,12.900058320309832,,,2.3333333333333335,,7702,105
long_period_manual,long_period_manual_p002,公團,省,U,12,12,43,13604,375816,375816,43,13604,3.9466214191490954,3.9466214191490954,,,5.75,,7703,3041
long_period_manual,long_period_manual_p002,公布,早日,U,12,12,2042,362,375816,375816,2042,362,3.6090164265980285,3.6090164265980285,,,2,,7704,3442
long_period_manual,long_period_manual_p002,公布,規程,U,12,12,2042,314,375816,375816,2042,314,3.814241564789607,3.814241564789607,,,3.9166666666666665,,7705,3172
long_period_manual,long_period_manual_p002,公民,請願,U,12,12,165,418,375816,375816,165,418,7.030948118232336,7.030948118232336,,,2.75,,7706,1031
long_period_manual,long_period_manual_p002,共和,宣布,U,12,12,2231,547,375816,375816,2231,547,2.8857576435223384,2.8857576435223384,,,2.6666666666666665,,7707,4774
long_period_manual,long_period_manual_p002,共和,推翻,U,12,12,2231,133,375816,375816,2231,133,4.925872230813705,4.925872230813705,,,2.1666666666666665,,7708,2179
long_period_manual,long_period_manual_p002,共和,擁護,U,12,12,2231,313,375816,375816,2231,313,3.6911358193822763,3.6911358193822763,,,1.25,,7709,3334
long_period_manual,long_period_manual_p002,共和,民意,U,12,12,2231,616,375816,375816,2231,616,2.7143681256199934,2.7143681256199934,,,5,,7710,5117
long_period_manual,long_period_manual_p002,共和,議會,U,12,12,2231,2289,375816,375816,2231,2289,0.8206529187592082,0.8206529187592082,,,3.75,,7711,10042
long_period_manual,long_period_manual_p002,共和,議院,U,12,12,2231,163,375816,375816,2231,163,4.632426512083818,4.632426512083818,,,2.5,,7712,2380
long_period_manual,long_period_manual_p002,共和國,總統,U,12,12,189,9775,375816,375816,189,9775,2.287506053255886,2.287506053255886,,,4.833333333333333,,7713,6142
long_period_manual,long_period_manual_p002,共商,進行,U,12,12,54,2264,375816,375816,54,2264,6.205083719563684,6.205083719563684,,,1.1666666666666667,,7714,1364
long_period_manual,long_period_manual_p002,兵,憲法,U,12,12,12,72460,375816,375816,12,72460,3.374769778497229,3.374769778497229,,,7.25,,7715,3808
long_period_manual,long_period_manual_p002,出席,議決,U,12,12,3368,1906,375816,375816,3368,1906,0.4906206375826974,0.4906206375826974,,,6.666666666666667,,7716,10890
long_period_manual,long_period_manual_p002,出席,辦法,U,12,12,3368,1478,375816,375816,3368,1478,0.8575224873464882,0.8575224873464882,,,4.583333333333333,,7717,9953
long_period_manual,long_period_manual_p002,出席,選舉,U,12,12,3368,7730,375816,375816,3368,7730,-1.5292996573195707,0,,,4.833333333333333,,7718,13354
long_period_manual,long_period_manual_p002,分子,議員,U,12,12,186,20430,375816,375816,186,20430,1.247069069830414,1.247069069830414,,,5.083333333333333,,7719,8930
long_period_manual,long_period_manual_p002,分子,重要,U,12,12,186,1104,375816,375816,186,1104,5.456946196672835,5.456946196672835,,,2.0833333333333335,,7720,1755
long_period_manual,long_period_manual_p002,制,政府,U,12,12,692,9150,375816,375816,692,9150,0.5104452088635436,0.5104452088635436,,,5.5,,7721,10840
long_period_manual,long_period_manual_p002,制定,取,U,12,12,5937,796,375816,375816,5937,796,0.9324864462467184,0.9324864462467184,,,6.166666666666667,,7722,9754
long_period_manual,long_period_manual_p002,制定,國情,U,12,12,5937,199,375816,375816,5937,199,2.9324864462467186,2.9324864462467186,,,4.75,,7723,4680
long_period_manual,long_period_manual_p002,制定,採,U,12,12,5937,183,375816,375816,5937,183,3.0534112285063246,3.0534112285063246,,,4.666666666666667,,7724,4485
long_period_manual,long_period_manual_p002,制定,民國憲法,U,12,12,5937,179,375816,375816,5937,179,3.0852952895261105,3.0852952895261105,,,3.9166666666666665,,7725,4444
long_period_manual,long_period_manual_p002,制度,增加,U,12,12,2639,414,375816,375816,2639,414,3.0453668717334414,3.0453668717334414,,,7.166666666666667,,7726,4496
long_period_manual,long_period_manual_p002,制度,草案,U,12,12,2639,658,375816,375816,2639,658,2.3769100554975253,2.3769100554975253,,,6.25,,7727,5915
long_period_manual,long_period_manual_p002,制憲,合法,U,12,12,16600,308,375816,375816,16600,308,0.8189473027424845,0.8189473027424845,,,5,,7728,10048
long_period_manual,long_period_manual_p002,制憲,單純,U,12,12,16600,12,375816,375816,16600,12,5.50077134271623,5.50077134271623,,,2,,7729,1720
long_period_manual,long_period_manual_p002,制憲,國本,U,12,12,16600,166,375816,375816,16600,166,1.710694412090461,1.710694412090461,,,4.333333333333333,,7730,7593
long_period_manual,long_period_manual_p002,制憲,天職,U,12,12,16600,40,375816,375816,16600,40,3.7638057485500234,3.7638057485500234,,,3.0833333333333335,,7731,3231
long_period_manual,long_period_manual_p002,制憲,慰,U,12,12,16600,73,375816,375816,16600,73,2.895909284557369,2.895909284557369,,,4.166666666666667,,7732,4751
long_period_manual,long_period_manual_p002,制憲,擇,U,12,12,16600,77,375816,375816,16600,77,2.8189473027424845,2.8189473027424845,,,3.5833333333333335,,7733,4905
long_period_manual,long_period_manual_p002,制憲,改選,U,12,12,16600,205,375816,375816,16600,205,1.40625374393194,1.40625374393194,,,5.333333333333333,,7734,8460
long_period_manual,long_period_manual_p002,制憲,時期,U,12,12,16600,82,375816,375816,16600,82,2.728181838819302,2.728181838819302,,,5.25,,7735,5091
